state,ordering,loss_placement,f_hz,kappa,qfi_epsilon_a,sigma_h,sigma_h_over_hsql,method,cutoff,converged
fock,BA3,injection,26.10157215682536,11105.35318349556,9.404444438314657,6.13559028675406e-26,0.0043760496204745675,fock (kappa-independent),73,True
fock,BA3,injection,31.622776601683793,6749.487979912539,9.404444438314657,6.496116296889011e-26,0.005613232243578843,fock (kappa-independent),73,True
fock,BA3,injection,38.311868495572874,3969.586460544283,9.404444438314657,6.99170730784181e-26,0.007319405238698502,fock (kappa-independent),73,True
fock,BA3,injection,46.41588833612777,2252.376878641662,9.404444438314657,7.661291880978567e-26,0.009716903620322242,fock (kappa-independent),73,True
fock,BA3,injection,56.23413251903491,1232.2002252896486,9.404444438314657,8.549654473447588e-26,0.013137350394814075,fock (kappa-independent),73,True
fock,BA3,injection,68.12920690579611,651.1800343107965,9.404444438314657,9.707453835929089e-26,0.018071653343461922,fock (kappa-independent),73,True
fock,BA3,injection,82.54041852680182,333.75582333615046,9.404444438314657,1.119201059847748e-25,0.02524259499842326,fock (kappa-independent),73,True
fock,BA3,injection,100.0,166.75783567172073,9.404444438314657,1.3069112020118074e-25,0.035711270423037955,fock (kappa-independent),73,True
fock,BA3,injection,121.15276586285876,81.65466420304968,9.404444438314657,1.5415775373058931e-25,0.05103380228787688,fock (kappa-independent),73,True
fock,BA3,injection,146.7799267622069,39.37455562134677,9.404444438314657,1.832376469022689e-25,0.07349208905810874,fock (kappa-independent),73,True
fock,BA3,injection,177.82794100389228,18.773411876910597,9.404444438314657,2.190370598142579e-25,0.10643312681773166,fock (kappa-independent),73,True
fock,BA3,injection,215.44346900318823,8.87845779448332,9.404444438314657,2.6289789259982064e-25,0.1547674610517823,fock (kappa-independent),73,True
fock,BA3,injection,261.0157215682536,4.174744780956828,9.404444438314657,3.164518023225096e-25,0.2257009879622394,fock (kappa-independent),73,True
fock,BA3,injection,316.2277660168379,1.9551114949784008,9.404444438314657,3.816835481798071e-25,0.3298091200295328,fock,73,True
fock,BA3,injection,383.1186849557285,0.9130574356463572,9.404444438314657,4.610062605966893e-25,0.48261340046366785,fock,73,True
fock,BA3,injection,464.15888336127773,0.425584997186887,9.404444438314657,5.573517689749789e-25,0.7068955870474204,fock,73,True
fock,BA3,injection,562.341325190349,0.19810633841316985,9.404444438314657,6.742795990369874e-25,1.0360941935296264,fock,73,True
fock,BA3,injection,681.2920690579608,0.09213307477274686,9.404444438314657,8.161088538246603e-25,1.5192898721045258,fock,73,True
fock,BA3,injection,825.4041852680182,0.04282157580077135,9.404444438314657,9.880779695390339e-25,2.2285229085943863,fock,73,True
fock,BA3,injection,1000.0,0.019894140793964385,9.404444438314657,1.1965383201001146e-24,3.2695338026673895,fock,73,True
fock,BA3,concurrent,316.2277660168379,1.9551114949784008,5.507964468251372,4.987402840867102e-25,0.4309567310468095,fock,212,True
fock,BA3,concurrent,383.1186849557285,0.9130574356463572,7.532605971472786,5.151109365231935e-25,0.5392539363125262,fock,83,True
fock,BA3,concurrent,464.15888336127773,0.425584997186887,8.208893798078769,5.965593238266282e-25,0.756622974751818,fock,73,True
fock,BA3,concurrent,562.341325190349,0.19810633841316985,8.373524474056921,7.145826138052092e-25,1.0980235765967281,fock,73,True
fock,BA3,concurrent,681.2920690579608,0.09213307477274686,8.410151471276025,8.630038895512579e-25,1.6065909135005392,fock,73,True
fock,BA3,concurrent,825.4041852680182,0.04282157580077135,8.41812133957429,1.044359924149292e-24,2.355461904357994,fock,73,True
fock,BA3,concurrent,1000.0,0.019894140793964385,8.419845547006993,1.264564896266564e-24,3.4554160151462385,fock,73,True
fock,BA3,detection,316.2277660168379,1.9551114949784008,3.8468924027747287,5.967810079929202e-25,0.5156727871429264,fock,212,True
fock,BA3,detection,383.1186849557285,0.9130574356463572,6.168743347125965,5.6921330768742925e-25,0.5958920593760264,fock,83,True
fock,BA3,detection,464.15888336127773,0.425584997186887,7.16740217432307,6.384326208848532e-25,0.8097313536128418,fock,73,True
fock,BA3,detection,562.341325190349,0.19810633841316985,7.4424817256560285,7.579624726723212e-25,1.1646808207911858,fock,73,True
fock,BA3,detection,681.2920690579608,0.09213307477274686,7.505823519603835,9.135145890237616e-25,1.7006229703540454,fock,73,True
fock,BA3,detection,825.4041852680182,0.04282157580077135,7.51971568605748,1.1049867704775135e-24,2.492200421037305,fock,73,True
fock,BA3,detection,1000.0,0.019894140793964385,7.522726339348902,1.3378442382301592e-24,3.6556513787467546,fock,73,True
coherent,BA1,injection,10.0,97079.71751816789,4.0,8.305418678333245e-26,0.002269450686029313,gaussian,0,True
coherent,BA1,injection,12.115276586285882,64666.33333740737,4.0,8.399497991506132e-26,0.0027806471581382735,gaussian,0,True
coherent,BA1,injection,14.677992676220699,42661.77822750102,4.0,8.535709746968007e-26,0.0034234621078326694,gaussian,0,True
coherent,BA1,injection,17.78279410038923,27774.396025481048,4.0,8.731793780371082e-26,0.004242898966780328,gaussian,0,True
coherent,BA1,injection,21.544346900318832,17764.537446089365,4.0,9.011882009817255e-26,0.005305276828828417,gaussian,0,True
coherent,BA1,injection,26.10157215682536,11105.35318349556,4.0,9.407905103290204e-26,0.006709942749207578,gaussian,0,True
coherent,BA1,injection,31.622776601683793,6749.487979912539,4.0,9.960711651983639e-26,0.0086069561040159,gaussian,0,True
coherent,BA1,injection,38.311868495572874,3969.586460544283,4.0,1.0720617868530277e-25,0.011223088029013452,gaussian,0,True
coherent,BA1,injection,46.41588833612777,2252.376878641662,4.0,1.1747314213672037e-25,0.014899252212971795,gaussian,0,True
coherent,BA1,injection,56.23413251903491,1232.2002252896486,4.0,1.3109470188347279e-25,0.02014393726548337,gaussian,0,True
coherent,BA1,injection,68.12920690579611,651.1800343107965,4.0,1.4884762543573683e-25,0.027709868450944343,gaussian,0,True
coherent,BA1,injection,82.54041852680182,333.75582333615046,4.0,1.71610829120727e-25,0.03870531231830167,gaussian,0,True
coherent,BA1,injection,100.0,166.75783567172073,4.0,2.00393050909836e-25,0.05475728129747955,gaussian,0,True
coherent,BA1,injection,121.15276586285876,81.65466420304968,4.0,2.363752223098693e-25,0.07825183014924239,gaussian,0,True
coherent,BA1,injection,146.7799267622069,39.37455562134677,4.0,2.8096439182524643e-25,0.11268786985237526,gaussian,0,True
coherent,BA1,injection,177.82794100389228,18.773411876910597,4.0,3.358568249390736e-25,0.16319746106733607,gaussian,0,True
coherent,BA1,injection,215.44346900318823,8.87845779448332,4.0,4.031101018550187e-25,0.23731010686872717,gaussian,0,True
coherent,BA1,injection,261.0157215682536,4.174744780956828,4.0,4.852260967363803e-25,0.3460748480959818,gaussian,0,True
coherent,BA1,injection,316.2277660168379,1.9551114949784008,4.0,5.852481070183061e-25,0.5057073172138077,gaussian,0,True
coherent,BA1,injection,383.1186849557285,0.9130574356463572,4.0,7.06876266017887e-25,0.7400072138031234,gaussian,0,True
coherent,BA1,injection,464.15888336127773,0.425584997186887,4.0,8.546060454831196e-25,1.0839065664528011,gaussian,0,True
coherent,BA1,injection,562.341325190349,0.19810633841316985,4.0,1.0338953848531025e-24,1.5886777628943463,gaussian,0,True
coherent,BA1,injection,681.2920690579608,0.09213307477274686,4.0,1.251366908789994e-24,2.3295778031344003,gaussian,0,True
coherent,BA1,injection,825.4041852680182,0.04282157580077135,4.0,1.515052886132765e-24,3.4170684587311073,gaussian,0,True
coherent,BA1,injection,1000.0,0.019894140793964385,4.0,1.8346920902222523e-24,5.013285162456175,gaussian,0,True
coherent,BA1,concurrent,10.0,97079.71751816789,2.375081215481314e-09,3.408413631044787e-21,93.13469859653819,gaussian,0,True
coherent,BA1,concurrent,12.115276586285882,64666.33333740737,5.352775131510784e-09,2.296116009380755e-21,76.01273865053376,gaussian,0,True
coherent,BA1,concurrent,14.677992676220699,42661.77822750102,1.2298653446293241e-08,1.5393623216878095e-21,61.74001617610642,gaussian,0,True
coherent,BA1,concurrent,17.78279410038923,27774.396025481048,2.9016579906538533e-08,1.025204148642226e-21,49.816082839603524,gaussian,0,True
coherent,BA1,concurrent,21.544346900318832,17764.537446089365,7.092962387015248e-08,6.767552978141209e-22,39.84044838102509,gaussian,0,True
coherent,BA1,concurrent,26.10157215682536,11105.35318349556,1.814975224729776e-07,4.416594966753164e-22,31.500210778048626,gaussian,0,True
coherent,BA1,concurrent,31.622776601683793,6749.487979912539,4.913531639774396e-07,2.841996150106405e-22,24.557418150817274,gaussian,0,True
coherent,BA1,concurrent,38.311868495572874,3969.586460544283,1.4205115507609305e-06,1.7989845227149642e-22,18.83302054868478,gaussian,0,True
coherent,BA1,concurrent,46.41588833612777,2252.376878641662,4.4121758882802185e-06,1.1185159267481218e-22,14.18626470163762,gaussian,0,True
coherent,BA1,concurrent,56.23413251903491,1232.2002252896486,1.4742499359663519e-05,6.82856703479538e-23,10.492737233907048,gaussian,0,True
coherent,BA1,concurrent,68.12920690579611,651.1800343107965,5.2786992526733435e-05,4.0974007891751476e-23,7.627829905009652,gaussian,0,True
coherent,BA1,concurrent,82.54041852680182,333.75582333615046,0.00020093398736602266,2.4212965541298554e-23,5.461021301685712,gaussian,0,True
coherent,BA1,concurrent,100.0,166.75783567172073,0.0008047581338546562,1.4127976554493026e-23,3.860461142969699,gaussian,0,True
coherent,BA1,concurrent,121.15276586285876,81.65466420304968,0.003354027107306411,8.162978672955239e-24,2.702347625042556,gaussian,0,True
coherent,BA1,concurrent,146.7799267622069,39.37455562134677,0.014379933446428952,4.686006001669274e-24,1.8794411313587225,gaussian,0,True
coherent,BA1,concurrent,177.82794100389228,18.773411876910597,0.06240436970205633,2.6889125190545083e-24,1.3065796600127924,gaussian,0,True
coherent,BA1,concurrent,215.44346900318823,8.87845779448332,0.2631014492432219,1.5717810814005736e-24,0.9253043639565389,gaussian,0,True
coherent,BA1,concurrent,261.0157215682536,4.174744780956828,0.945325550699933,9.981215855180206e-25,0.7118841678400826,gaussian,0,True
coherent,BA1,concurrent,316.2277660168379,1.9551114949784008,2.2222856421055077,7.851815265503662e-25,0.6784678814949293,gaussian,0,True
coherent,BA1,concurrent,383.1186849557285,0.9130574356463572,3.159926013517489,7.953072448437418e-25,0.8325829097215204,gaussian,0,True
coherent,BA1,concurrent,464.15888336127773,0.425584997186887,3.4805564743199198,9.16160606660138e-25,1.1619769164199298,gaussian,0,True
coherent,BA1,concurrent,562.341325190349,0.19810633841316985,3.5590728897223936,1.096069646935706e-24,1.6842143800821978,gaussian,0,True
coherent,BA1,concurrent,681.2920690579608,0.09213307477274686,3.576564110452487,1.3233711262494963e-24,2.4636227627281575,gaussian,0,True
coherent,BA1,concurrent,825.4041852680182,0.04282157580077135,3.5803712137219854,1.6013776407425133e-24,3.611766346101638,gaussian,0,True
coherent,BA1,concurrent,1000.0,0.019894140793964385,3.581194882110945,1.9390062399898966e-24,5.29832295274883,gaussian,0,True
coherent,BA1,detection,10.0,97079.71751816789,2.1221348988533952e-09,3.605828210695059e-21,98.52904017727364,gaussian,0,True
coherent,BA1,detection,12.115276586285882,64666.33333740737,4.782704203229379e-09,2.4291065515765418e-21,80.41538001779092,gaussian,0,True
coherent,BA1,detection,14.677992676220699,42661.77822750102,1.0988845988575343e-08,1.6285218541158944e-21,65.31598454743079,gaussian,0,True
coherent,BA1,detection,17.78279410038923,27774.396025481048,2.592631210404946e-08,1.084583750993446e-21,52.70141957339331,gaussian,0,True
coherent,BA1,detection,21.544346900318832,17764.537446089365,6.337561393532893e-08,7.159528181582452e-22,42.147998526518286,gaussian,0,True
coherent,BA1,detection,26.10157215682536,11105.35318349556,1.621680235542098e-07,4.672403191114655e-22,33.32469616708784,gaussian,0,True
coherent,BA1,detection,31.622776601683793,6749.487979912539,4.3902401742807476e-07,3.0066039518798537e-22,25.97977849387617,gaussian,0,True
coherent,BA1,detection,38.311868495572874,3969.586460544283,1.2692269706167652e-06,1.903181316823035e-22,19.923825021856608,gaussian,0,True
coherent,BA1,detection,46.41588833612777,2252.376878641662,3.942278845610533e-06,1.1833001270869253e-22,15.007930082087002,gaussian,0,True
coherent,BA1,detection,56.23413251903491,1232.2002252896486,1.317242214015226e-05,7.224076159189596e-23,11.100474303007303,gaussian,0,True
coherent,BA1,detection,68.12920690579611,651.1800343107965,4.716517410702239e-05,4.334721355871082e-23,8.069632161820733,gaussian,0,True
coherent,BA1,detection,82.54041852680182,333.75582333615046,0.00017953450356803584,2.5615375263781872e-23,5.777322473267101,gaussian,0,True
coherent,BA1,detection,100.0,166.75783567172073,0.0007190513359531614,1.4946265898078133e-23,4.084058216650562,gaussian,0,True
coherent,BA1,detection,121.15276586285876,81.65466420304968,0.0029968229842922836,8.635776630555702e-24,2.8588670144756816,gaussian,0,True
coherent,BA1,detection,146.7799267622069,39.37455562134677,0.012848469522197757,4.957418454850499e-24,1.9882979548220419,gaussian,0,True
coherent,BA1,detection,177.82794100389228,18.773411876910597,0.055758299936217635,2.8446537500572648e-24,1.382256471069891,gaussian,0,True
coherent,BA1,detection,215.44346900318823,8.87845779448332,0.235081126379419,1.6628183013731475e-24,0.9788977924052593,gaussian,0,True
coherent,BA1,detection,261.0157215682536,4.174744780956828,0.8446483130100428,1.0559325716759716e-24,0.7531163447313461,gaussian,0,True
coherent,BA1,detection,316.2277660168379,1.9551114949784008,1.9856120647972157,8.306590705905779e-25,0.7177645943151023,gaussian,0,True
coherent,BA1,detection,383.1186849557285,0.9130574356463572,2.8233936706544225,8.413712682954713e-25,0.8808059316134643,gaussian,0,True
coherent,BA1,detection,464.15888336127773,0.425584997186887,3.1098769648125972,9.692244306657085e-25,1.2292783678720067,gaussian,0,True
coherent,BA1,detection,562.341325190349,0.19810633841316985,3.18003137644803,1.1595537636069871e-24,1.781763712374637,gaussian,0,True
coherent,BA1,detection,681.2920690579608,0.09213307477274686,3.1956597809391813,1.4000204953959772e-24,2.6063152598156467,gaussian,0,True
coherent,BA1,detection,825.4041852680182,0.04282157580077135,3.1990614274425013,1.6941290870250524e-24,3.8209590709858197,gaussian,0,True
coherent,BA1,detection,1000.0,0.019894140793964385,3.1997973750900592,2.051313061650365e-24,5.605200671181046,gaussian,0,True
coherent,BA2,injection,10.0,97079.71751816789,4.0,8.305418678333245e-26,0.002269450686029313,gaussian,0,True
coherent,BA2,injection,12.115276586285882,64666.33333740737,4.0,8.399497991506132e-26,0.0027806471581382735,gaussian,0,True
coherent,BA2,injection,14.677992676220699,42661.77822750102,4.0,8.535709746968007e-26,0.0034234621078326694,gaussian,0,True
coherent,BA2,injection,17.78279410038923,27774.396025481048,4.0,8.731793780371082e-26,0.004242898966780328,gaussian,0,True
coherent,BA2,injection,21.544346900318832,17764.537446089365,4.0,9.011882009817255e-26,0.005305276828828417,gaussian,0,True
coherent,BA2,injection,26.10157215682536,11105.35318349556,4.0,9.407905103290204e-26,0.006709942749207578,gaussian,0,True
coherent,BA2,injection,31.622776601683793,6749.487979912539,4.0,9.960711651983639e-26,0.0086069561040159,gaussian,0,True
coherent,BA2,injection,38.311868495572874,3969.586460544283,4.0,1.0720617868530277e-25,0.011223088029013452,gaussian,0,True
coherent,BA2,injection,46.41588833612777,2252.376878641662,4.0,1.1747314213672037e-25,0.014899252212971795,gaussian,0,True
coherent,BA2,injection,56.23413251903491,1232.2002252896486,4.0,1.3109470188347279e-25,0.02014393726548337,gaussian,0,True
coherent,BA2,injection,68.12920690579611,651.1800343107965,4.0,1.4884762543573683e-25,0.027709868450944343,gaussian,0,True
coherent,BA2,injection,82.54041852680182,333.75582333615046,4.0,1.71610829120727e-25,0.03870531231830167,gaussian,0,True
coherent,BA2,injection,100.0,166.75783567172073,4.0,2.00393050909836e-25,0.05475728129747955,gaussian,0,True
coherent,BA2,injection,121.15276586285876,81.65466420304968,4.0,2.363752223098693e-25,0.07825183014924239,gaussian,0,True
coherent,BA2,injection,146.7799267622069,39.37455562134677,4.0,2.8096439182524643e-25,0.11268786985237526,gaussian,0,True
coherent,BA2,injection,177.82794100389228,18.773411876910597,4.0,3.358568249390736e-25,0.16319746106733607,gaussian,0,True
coherent,BA2,injection,215.44346900318823,8.87845779448332,4.0,4.031101018550187e-25,0.23731010686872717,gaussian,0,True
coherent,BA2,injection,261.0157215682536,4.174744780956828,4.0,4.852260967363803e-25,0.3460748480959818,gaussian,0,True
coherent,BA2,injection,316.2277660168379,1.9551114949784008,4.0,5.852481070183061e-25,0.5057073172138077,gaussian,0,True
coherent,BA2,injection,383.1186849557285,0.9130574356463572,4.0,7.06876266017887e-25,0.7400072138031234,gaussian,0,True
coherent,BA2,injection,464.15888336127773,0.425584997186887,4.0,8.546060454831196e-25,1.0839065664528011,gaussian,0,True
coherent,BA2,injection,562.341325190349,0.19810633841316985,4.0,1.0338953848531025e-24,1.5886777628943463,gaussian,0,True
coherent,BA2,injection,681.2920690579608,0.09213307477274686,4.0,1.251366908789994e-24,2.3295778031344003,gaussian,0,True
coherent,BA2,injection,825.4041852680182,0.04282157580077135,4.0,1.515052886132765e-24,3.4170684587311073,gaussian,0,True
coherent,BA2,injection,1000.0,0.019894140793964385,4.0,1.8346920902222523e-24,5.013285162456175,gaussian,0,True
coherent,BA2,concurrent,10.0,97079.71751816789,3.581421658748777,8.777357714490541e-26,0.002398407745372422,gaussian,0,True
coherent,BA2,concurrent,12.115276586285882,64666.33333740737,3.581421658748777,8.876782899087947e-26,0.0029386519488093033,gaussian,0,True
coherent,BA2,concurrent,14.677992676220699,42661.77822750102,3.581421658748777,9.020734618912324e-26,0.003617993590237818,gaussian,0,True
coherent,BA2,concurrent,17.78279410038923,27774.396025481048,3.581421658748777,9.227960740789696e-26,0.004483993332572967,gaussian,0,True
coherent,BA2,concurrent,21.544346900318832,17764.537446089365,3.581421658748777,9.523964431474288e-26,0.0056067387213729345,gaussian,0,True
coherent,BA2,concurrent,26.10157215682536,11105.35318349556,3.581421658748777,9.942490756183157e-26,0.007091222012346083,gaussian,0,True
coherent,BA2,concurrent,31.622776601683793,6749.487979912539,3.581421658748777,1.0526709446741566e-25,0.009096029409684892,gaussian,0,True
coherent,BA2,concurrent,38.311868495572874,3969.586460544283,3.581421658748777,1.1329795835329686e-25,0.011860817871692984,gaussian,0,True
coherent,BA2,concurrent,46.41588833612777,2252.376878641662,3.581421658748777,1.2414832175397464e-25,0.01574587283514439,gaussian,0,True
coherent,BA2,concurrent,56.23413251903491,1232.2002252896486,3.581421658748777,1.3854389976841677e-25,0.02128857677201251,gaussian,0,True
coherent,BA2,concurrent,68.12920690579611,651.1800343107965,3.581421658748777,1.5730559818859768e-25,0.029284427075291577,gaussian,0,True
coherent,BA2,concurrent,82.54041852680182,333.75582333615046,3.581421658748777,1.81362276028596e-25,0.04090466535481014,gaussian,0,True
coherent,BA2,concurrent,100.0,166.75783567172073,3.581421658748777,2.1177999080556047e-25,0.05786875581297171,gaussian,0,True
coherent,BA2,concurrent,121.15276586285876,81.65466420304968,3.581421658748777,2.4980677813009597e-25,0.08269833606645993,gaussian,0,True
coherent,BA2,concurrent,146.7799267622069,39.37455562134677,3.581421658748777,2.9692963926285527e-25,0.11909113580975404,gaussian,0,True
coherent,BA2,concurrent,177.82794100389228,18.773411876910597,3.581421658748777,3.5494122662758727e-25,0.1724708349287117,gaussian,0,True
coherent,BA2,concurrent,215.44346900318823,8.87845779448332,3.581421658748777,4.260160383650016e-25,0.25079478566019875,gaussian,0,True
coherent,BA2,concurrent,261.0157215682536,4.174744780956828,3.581421658748777,5.127981127034418e-25,0.36573986879804204,gaussian,0,True
coherent,BA2,concurrent,316.2277660168379,1.9551114949784008,3.581421658748777,6.185036764527094e-25,0.5344431381407152,gaussian,0,True
coherent,BA2,concurrent,383.1186849557285,0.9130574356463572,3.581421658748777,7.470431157081064e-25,0.7820566642592177,gaussian,0,True
coherent,BA2,concurrent,464.15888336127773,0.425584997186887,3.581421658748777,9.031673485335808e-25,1.1454974193728078,gaussian,0,True
coherent,BA2,concurrent,562.341325190349,0.19810633841316985,3.581421658748777,1.0926444510125185e-24,1.6789512435246268,gaussian,0,True
coherent,BA2,concurrent,681.2920690579608,0.09213307477274686,3.581421658748777,1.3224733653921317e-24,2.4619514673221907,gaussian,0,True
coherent,BA2,concurrent,825.4041852680182,0.04282157580077135,3.581421658748777,1.6011427783466416e-24,3.6112366346358398,gaussian,0,True
coherent,BA2,concurrent,1000.0,0.019894140793964385,3.581421658748777,1.9389448498048276e-24,5.2981552044353295,gaussian,0,True
coherent,BA2,detection,10.0,97079.71751816789,2.1221348988533952e-09,3.605828210695059e-21,98.52904017727364,gaussian,0,True
coherent,BA2,detection,12.115276586285882,64666.33333740737,4.782704203229379e-09,2.4291065515765418e-21,80.41538001779092,gaussian,0,True
coherent,BA2,detection,14.677992676220699,42661.77822750102,1.0988845988575343e-08,1.6285218541158944e-21,65.31598454743079,gaussian,0,True
coherent,BA2,detection,17.78279410038923,27774.396025481048,2.592631210404946e-08,1.084583750993446e-21,52.70141957339331,gaussian,0,True
coherent,BA2,detection,21.544346900318832,17764.537446089365,6.337561393532893e-08,7.159528181582452e-22,42.147998526518286,gaussian,0,True
coherent,BA2,detection,26.10157215682536,11105.35318349556,1.621680235542098e-07,4.672403191114655e-22,33.32469616708784,gaussian,0,True
coherent,BA2,detection,31.622776601683793,6749.487979912539,4.3902401742807476e-07,3.0066039518798537e-22,25.97977849387617,gaussian,0,True
coherent,BA2,detection,38.311868495572874,3969.586460544283,1.2692269706167652e-06,1.903181316823035e-22,19.923825021856608,gaussian,0,True
coherent,BA2,detection,46.41588833612777,2252.376878641662,3.942278845610533e-06,1.1833001270869253e-22,15.007930082087002,gaussian,0,True
coherent,BA2,detection,56.23413251903491,1232.2002252896486,1.317242214015226e-05,7.224076159189596e-23,11.100474303007303,gaussian,0,True
coherent,BA2,detection,68.12920690579611,651.1800343107965,4.716517410702239e-05,4.334721355871082e-23,8.069632161820733,gaussian,0,True
coherent,BA2,detection,82.54041852680182,333.75582333615046,0.00017953450356803584,2.5615375263781872e-23,5.777322473267101,gaussian,0,True
coherent,BA2,detection,100.0,166.75783567172073,0.0007190513359531614,1.4946265898078133e-23,4.084058216650562,gaussian,0,True
coherent,BA2,detection,121.15276586285876,81.65466420304968,0.0029968229842922836,8.635776630555702e-24,2.8588670144756816,gaussian,0,True
coherent,BA2,detection,146.7799267622069,39.37455562134677,0.012848469522197757,4.957418454850499e-24,1.9882979548220419,gaussian,0,True
coherent,BA2,detection,177.82794100389228,18.773411876910597,0.055758299936217635,2.8446537500572648e-24,1.382256471069891,gaussian,0,True
coherent,BA2,detection,215.44346900318823,8.87845779448332,0.235081126379419,1.6628183013731475e-24,0.9788977924052593,gaussian,0,True
coherent,BA2,detection,261.0157215682536,4.174744780956828,0.8446483130100428,1.0559325716759716e-24,0.7531163447313461,gaussian,0,True
coherent,BA2,detection,316.2277660168379,1.9551114949784008,1.9856120647972157,8.306590705905779e-25,0.7177645943151023,gaussian,0,True
coherent,BA2,detection,383.1186849557285,0.9130574356463572,2.8233936706544225,8.413712682954713e-25,0.8808059316134643,gaussian,0,True
coherent,BA2,detection,464.15888336127773,0.425584997186887,3.1098769648125972,9.692244306657085e-25,1.2292783678720067,gaussian,0,True
coherent,BA2,detection,562.341325190349,0.19810633841316985,3.18003137644803,1.1595537636069871e-24,1.781763712374637,gaussian,0,True
coherent,BA2,detection,681.2920690579608,0.09213307477274686,3.1956597809391813,1.4000204953959772e-24,2.6063152598156467,gaussian,0,True
coherent,BA2,detection,825.4041852680182,0.04282157580077135,3.1990614274425013,1.6941290870250524e-24,3.8209590709858197,gaussian,0,True
coherent,BA2,detection,1000.0,0.019894140793964385,3.1997973750900592,2.051313061650365e-24,5.605200671181046,gaussian,0,True
coherent,BA3,injection,10.0,97079.71751816789,4.0,8.305418678333245e-26,0.002269450686029313,gaussian,0,True
coherent,BA3,injection,12.115276586285882,64666.33333740737,4.0,8.399497991506132e-26,0.0027806471581382735,gaussian,0,True
coherent,BA3,injection,14.677992676220699,42661.77822750102,4.0,8.535709746968007e-26,0.0034234621078326694,gaussian,0,True
coherent,BA3,injection,17.78279410038923,27774.396025481048,4.0,8.731793780371082e-26,0.004242898966780328,gaussian,0,True
coherent,BA3,injection,21.544346900318832,17764.537446089365,4.0,9.011882009817255e-26,0.005305276828828417,gaussian,0,True
coherent,BA3,injection,26.10157215682536,11105.35318349556,4.0,9.407905103290204e-26,0.006709942749207578,gaussian,0,True
coherent,BA3,injection,31.622776601683793,6749.487979912539,4.0,9.960711651983639e-26,0.0086069561040159,gaussian,0,True
coherent,BA3,injection,38.311868495572874,3969.586460544283,4.0,1.0720617868530277e-25,0.011223088029013452,gaussian,0,True
coherent,BA3,injection,46.41588833612777,2252.376878641662,4.0,1.1747314213672037e-25,0.014899252212971795,gaussian,0,True
coherent,BA3,injection,56.23413251903491,1232.2002252896486,4.0,1.3109470188347279e-25,0.02014393726548337,gaussian,0,True
coherent,BA3,injection,68.12920690579611,651.1800343107965,4.0,1.4884762543573683e-25,0.027709868450944343,gaussian,0,True
coherent,BA3,injection,82.54041852680182,333.75582333615046,4.0,1.71610829120727e-25,0.03870531231830167,gaussian,0,True
coherent,BA3,injection,100.0,166.75783567172073,4.0,2.00393050909836e-25,0.05475728129747955,gaussian,0,True
coherent,BA3,injection,121.15276586285876,81.65466420304968,4.0,2.363752223098693e-25,0.07825183014924239,gaussian,0,True
coherent,BA3,injection,146.7799267622069,39.37455562134677,4.0,2.8096439182524643e-25,0.11268786985237526,gaussian,0,True
coherent,BA3,injection,177.82794100389228,18.773411876910597,4.0,3.358568249390736e-25,0.16319746106733607,gaussian,0,True
coherent,BA3,injection,215.44346900318823,8.87845779448332,4.0,4.031101018550187e-25,0.23731010686872717,gaussian,0,True
coherent,BA3,injection,261.0157215682536,4.174744780956828,4.0,4.852260967363803e-25,0.3460748480959818,gaussian,0,True
coherent,BA3,injection,316.2277660168379,1.9551114949784008,4.0,5.852481070183061e-25,0.5057073172138077,gaussian,0,True
coherent,BA3,injection,383.1186849557285,0.9130574356463572,4.0,7.06876266017887e-25,0.7400072138031234,gaussian,0,True
coherent,BA3,injection,464.15888336127773,0.425584997186887,4.0,8.546060454831196e-25,1.0839065664528011,gaussian,0,True
coherent,BA3,injection,562.341325190349,0.19810633841316985,4.0,1.0338953848531025e-24,1.5886777628943463,gaussian,0,True
coherent,BA3,injection,681.2920690579608,0.09213307477274686,4.0,1.251366908789994e-24,2.3295778031344003,gaussian,0,True
coherent,BA3,injection,825.4041852680182,0.04282157580077135,4.0,1.515052886132765e-24,3.4170684587311073,gaussian,0,True
coherent,BA3,injection,1000.0,0.019894140793964385,4.0,1.8346920902222523e-24,5.013285162456175,gaussian,0,True
coherent,BA3,concurrent,10.0,97079.71751816789,6.370363232256987e-09,2.0811789655878453e-21,56.86809075049499,gaussian,0,True
coherent,BA3,concurrent,12.115276586285882,64666.33333740737,1.4357034032503412e-08,1.4020095158314535e-21,46.413413990000855,gaussian,0,True
coherent,BA3,concurrent,14.677992676220699,42661.77822750102,3.298703591467862e-08,9.399353595471148e-22,37.69848299216874,gaussian,0,True
coherent,BA3,concurrent,17.78279410038923,27774.396025481048,7.782729712338045e-08,6.2599013907915015e-22,30.417723793297434,gaussian,0,True
coherent,BA3,concurrent,21.544346900318832,17764.537446089365,1.9024505372098905e-07,4.1322710967590476e-22,24.326596904166216,gaussian,0,True
coherent,BA3,concurrent,26.10157215682536,11105.35318349556,4.868065306974916e-07,2.6967750766128065e-22,19.234044320061667,gaussian,0,True
coherent,BA3,concurrent,31.622776601683793,6749.487979912539,1.3178906854069315e-06,1.7353243846999735e-22,14.994772790523108,gaussian,0,True
coherent,BA3,concurrent,38.311868495572874,3969.586460544283,3.810045933350652e-06,1.0984611612012816e-22,11.49945503122799,gaussian,0,True
