id,state_type,loss_config,eta,pn,N_target,n_sups,N_basis,qfi,N_actual,gradient_refined,cost_final,valid,notes,qfi_converged,N_basis_converged
fock_sup_loss_ch_eta0p6_pn0p1_Nt50_ns3,fock_sup,loss_ch,0.6,0.1,50,3,120,150.704,23.5188,true,-150.704,,,3.90203,270
fock_sup_loss_ch_eta0p6_pn0p2_Nt0p5_ns1,fock_sup,loss_ch,0.6,0.2,0.5,1,40,3.11527,0,true,-3.11527,,,3.11527,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt0p5_ns2,fock_sup,loss_ch,0.6,0.2,0.5,2,40,4.48013,0.365305,true,-4.48013,,,4.48012,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt0p5_ns3,fock_sup,loss_ch,0.6,0.2,0.5,3,40,4.48013,0.365305,true,-4.48013,,,4.48012,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt1_ns1,fock_sup,loss_ch,0.6,0.2,1,1,40,3.86291,1,true,-3.86291,,,3.86291,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt1_ns2,fock_sup,loss_ch,0.6,0.2,1,2,40,4.48013,0.365305,true,-4.48013,,,4.48012,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt1_ns3,fock_sup,loss_ch,0.6,0.2,1,3,40,4.85937,0.613043,true,-4.85937,,,4.85937,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt1_ns4,fock_sup,loss_ch,0.6,0.2,1,4,40,4.97953,0.903839,true,-4.97953,,,4.97953,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt1_ns5,fock_sup,loss_ch,0.6,0.2,1,5,40,5.06994,1,true,-5.06994,,,5.06994,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt2_ns1,fock_sup,loss_ch,0.6,0.2,2,1,40,3.96974,2,true,-3.96974,,,3.96973,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt2_ns2,fock_sup,loss_ch,0.6,0.2,2,2,60,4.63216,1.81046,true,-4.63216,,,4.63217,90
fock_sup_loss_ch_eta0p6_pn0p2_Nt2_ns3,fock_sup,loss_ch,0.6,0.2,2,3,40,4.78317,0.757171,true,-4.78317,,,4.78316,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt5_ns1,fock_sup,loss_ch,0.6,0.2,5,1,40,3.98799,3,true,-3.98799,,,3.98799,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt5_ns2,fock_sup,loss_ch,0.6,0.2,5,2,40,5.35567,4.45137,true,-5.35567,,,5.35567,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt5_ns3,fock_sup,loss_ch,0.6,0.2,5,3,40,5.44335,5,true,-5.44335,,,5.35567,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt5_ns4,fock_sup,loss_ch,0.6,0.2,5,4,40,5.38121,4.3934,true,-5.38121,,,5.35567,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt5_ns5,fock_sup,loss_ch,0.6,0.2,5,5,40,5.43893,5,true,-5.43893,,,5.3743,60
fock_sup_loss_ch_eta0p6_pn0p2_Nt10_ns1,fock_sup,loss_ch,0.6,0.2,10,1,120,3.98799,3,true,-3.98799,,,3.98799,180
fock_sup_loss_ch_eta0p6_pn0p2_Nt10_ns2,fock_sup,loss_ch,0.6,0.2,10,2,60,5.60238,9.25299,true,-5.60238,,,5.60238,90
fock_sup_loss_ch_eta0p6_pn0p2_Nt10_ns3,fock_sup,loss_ch,0.6,0.2,10,3,60,5.60882,9.2691,true,-5.60882,,,5.60882,90
fock_sup_loss_ch_eta0p6_pn0p2_Nt20_ns1,fock_sup,loss_ch,0.6,0.2,20,1,90,3.98799,3,true,-3.98799,,,3.98799,135
fock_sup_loss_ch_eta0p6_pn0p2_Nt20_ns2,fock_sup,loss_ch,0.6,0.2,20,2,90,5.68049,19.1368,true,-5.68049,,,5.68049,135
fock_sup_loss_ch_eta0p6_pn0p2_Nt20_ns3,fock_sup,loss_ch,0.6,0.2,20,3,90,6.09762,19.4445,true,-6.09762,,,6.09762,135
fock_sup_loss_ch_eta0p6_pn0p2_Nt30_ns1,fock_sup,loss_ch,0.6,0.2,30,1,120,3.98799,3,true,-3.98799,,,3.98799,180
fock_sup_loss_ch_eta0p6_pn0p2_Nt30_ns2,fock_sup,loss_ch,0.6,0.2,30,2,120,5.69293,29.0938,true,-5.69293,,,5.69293,180
fock_sup_loss_ch_eta0p6_pn0p2_Nt30_ns3,fock_sup,loss_ch,0.6,0.2,30,3,120,5.72488,28.0511,true,-5.72488,,,5.69115,180
fock_sup_loss_ch_eta0p6_pn0p2_Nt50_ns1,fock_sup,loss_ch,0.6,0.2,50,1,120,3.98799,3,true,-3.98799,,,3.98799,180
fock_sup_loss_ch_eta0p6_pn0p2_Nt50_ns2,fock_sup,loss_ch,0.6,0.2,50,2,120,5.69673,49.0574,true,-5.69673,,,5.69673,180
fock_sup_loss_ch_eta0p6_pn0p2_Nt50_ns3,fock_sup,loss_ch,0.6,0.2,50,3,120,6.29369,49.173,true,-6.29369,,,6.29369,180
fock_sup_loss_ch_eta0p6_pn0p3_Nt1_ns1,fock_sup,loss_ch,0.6,0.3,1,1,40,3.86291,1,true,-3.86291,,,3.86291,60
fock_sup_loss_ch_eta0p6_pn0p3_Nt1_ns2,fock_sup,loss_ch,0.6,0.3,1,2,40,4.1354,0.659269,true,-4.1354,,,4.13539,60
fock_sup_loss_ch_eta0p6_pn0p3_Nt1_ns3,fock_sup,loss_ch,0.6,0.3,1,3,40,4.48985,0.687799,true,-4.48985,,,4.48984,60
fock_sup_loss_ch_eta0p6_pn0p3_Nt1_ns4,fock_sup,loss_ch,0.6,0.3,1,4,40,4.57997,0.765219,true,-4.57997,,,4.57997,60
fock_sup_loss_ch_eta0p6_pn0p3_Nt1_ns5,fock_sup,loss_ch,0.6,0.3,1,5,40,4.48985,0.687799,true,-4.48985,,,4.48984,60
fock_sup_loss_ch_eta0p6_pn0p3_Nt2_ns1,fock_sup,loss_ch,0.6,0.3,2,1,60,3.96973,2,true,-3.96973,,,3.96973,90
fock_sup_loss_ch_eta0p6_pn0p3_Nt2_ns2,fock_sup,loss_ch,0.6,0.3,2,2,60,4.45641,1.8618,true,-4.45641,,,4.45642,90
fock_sup_loss_ch_eta0p6_pn0p3_Nt5_ns1,fock_sup,loss_ch,0.6,0.3,5,1,100,3.98799,3,true,-3.98799,,,3.98799,150
fock_sup_loss_ch_eta0p6_pn0p3_Nt5_ns2,fock_sup,loss_ch,0.6,0.3,5,2,100,5.09029,4.51738,true,-5.09029,,,5.09029,150
fock_sup_loss_ch_eta0p6_pn0p3_Nt5_ns3,fock_sup,loss_ch,0.6,0.3,5,3,100,5.09029,4.51738,true,-5.09029,,,5.09029,150
fock_sup_loss_ch_eta0p6_pn0p3_Nt5_ns4,fock_sup,loss_ch,0.6,0.3,5,4,100,5.1823,5,true,-5.1823,,,5.1823,150
fock_sup_loss_ch_eta0p6_pn0p3_Nt5_ns5,fock_sup,loss_ch,0.6,0.3,5,5,100,5.1823,5,true,-5.1823,,,5.1823,150
fock_sup_loss_ch_eta0p6_pn0p4_Nt1_ns1,fock_sup,loss_ch,0.6,0.4,1,1,40,3.86291,1,true,-3.86291,,,3.86291,60
fock_sup_loss_ch_eta0p6_pn0p4_Nt1_ns2,fock_sup,loss_ch,0.6,0.4,1,2,40,4.0345,0.698339,true,-4.0345,,,4.03448,60
fock_sup_loss_ch_eta0p6_pn0p4_Nt1_ns3,fock_sup,loss_ch,0.6,0.4,1,3,40,4.23919,0.664462,true,-4.23919,,,4.23918,60
fock_sup_loss_ch_eta0p6_pn0p4_Nt1_ns4,fock_sup,loss_ch,0.6,0.4,1,4,40,4.23938,1,true,-4.23938,,,4.23938,60
fock_sup_loss_ch_eta0p6_pn0p4_Nt1_ns5,fock_sup,loss_ch,0.6,0.4,1,5,40,4.36682,1,true,-4.36682,,,4.36681,60
fock_sup_loss_ch_eta0p6_pn0p4_Nt2_ns1,fock_sup,loss_ch,0.6,0.4,2,1,60,3.96973,2,true,-3.96973,,,3.96973,90
fock_sup_loss_ch_eta0p6_pn0p4_Nt2_ns2,fock_sup,loss_ch,0.6,0.4,2,2,60,4.29801,1.90832,true,-4.29801,,,4.29801,90
fock_sup_loss_ch_eta0p6_pn0p4_Nt5_ns1,fock_sup,loss_ch,0.6,0.4,5,1,120,3.98799,3,true,-3.98799,,,3.98799,180
fock_sup_loss_ch_eta0p6_pn0p4_Nt5_ns2,fock_sup,loss_ch,0.6,0.4,5,2,120,4.8034,4.60806,true,-4.8034,,,4.8034,180
fock_sup_loss_ch_eta0p6_pn0p4_Nt5_ns3,fock_sup,loss_ch,0.6,0.4,5,3,120,4.83953,4.72768,true,-4.83953,,,4.83953,180
fock_sup_loss_ch_eta0p6_pn0p4_Nt5_ns4,fock_sup,loss_ch,0.6,0.4,5,4,120,4.83953,4.72768,true,-4.83953,,,4.83953,180
fock_sup_loss_ch_eta0p6_pn0p4_Nt5_ns5,fock_sup,loss_ch,0.6,0.4,5,5,120,4.93763,4.99307,true,-4.93763,,,4.93763,180
fock_sup_loss_ch_eta0p6_pn0p45_Nt5_ns1,fock_sup,loss_ch,0.6,0.45,5,1,80,3.98799,3,true,-3.98799,,,3.98799,120
fock_sup_loss_ch_eta0p6_pn0p5_Nt1_ns1,fock_sup,loss_ch,0.6,0.5,1,1,40,3.86291,1,true,-3.86291,,,3.86291,60
fock_sup_loss_ch_eta0p6_pn0p5_Nt1_ns2,fock_sup,loss_ch,0.6,0.5,1,2,40,3.92782,0.779652,true,-3.92782,,,3.9278,60
fock_sup_loss_ch_eta0p6_pn0p5_Nt1_ns3,fock_sup,loss_ch,0.6,0.5,1,3,40,3.92782,0.779652,true,-3.92782,,,3.9278,60
fock_sup_loss_ch_eta0p6_pn0p5_Nt1_ns4,fock_sup,loss_ch,0.6,0.5,1,4,40,4.02577,0.690847,true,-4.02577,,,4.02577,60
fock_sup_loss_ch_eta0p6_pn0p5_Nt1_ns5,fock_sup,loss_ch,0.6,0.5,1,5,40,4.05751,1,true,-4.05751,,,4.05751,60
fock_sup_loss_ch_eta0p6_pn0p5_Nt2_ns1,fock_sup,loss_ch,0.6,0.5,2,1,60,3.96973,2,true,-3.96973,,,3.96973,90
fock_sup_loss_ch_eta0p6_pn0p5_Nt2_ns2,fock_sup,loss_ch,0.6,0.5,2,2,60,4.1767,1.94347,true,-4.1767,,,4.1767,90
fock_sup_loss_ch_eta0p6_pn0p5_Nt5_ns1,fock_sup,loss_ch,0.6,0.5,5,1,120,3.98799,3,true,-3.98799,,,3.98799,180
fock_sup_loss_ch_eta0p6_pn0p5_Nt5_ns2,fock_sup,loss_ch,0.6,0.5,5,2,120,4.53905,4.71623,true,-4.53906,,,4.53905,180
fock_sup_loss_ch_eta0p6_pn0p5_Nt5_ns3,fock_sup,loss_ch,0.6,0.5,5,3,120,4.53905,4.71623,true,-4.53906,,,4.53905,180
fock_sup_loss_ch_eta0p6_pn0p5_Nt5_ns4,fock_sup,loss_ch,0.6,0.5,5,4,120,4.58556,4.80627,true,-4.58556,,,4.58556,180
fock_sup_loss_ch_eta0p6_pn0p5_Nt5_ns5,fock_sup,loss_ch,0.6,0.5,5,5,120,4.68127,4.96573,true,-4.68127,,,4.68126,180
fock_sup_loss_ch_eta0p75_pn0_Nt5_ns1,fock_sup,loss_ch,0.75,0,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0_Nt5_ns2,fock_sup,loss_ch,0.75,0,5,2,40,10.2191,5,true,-10.2191,,,10.2191,60
fock_sup_loss_ch_eta0p75_pn0_Nt5_ns3,fock_sup,loss_ch,0.75,0,5,3,40,10.7511,5,true,-10.7511,,,10.7511,60
fock_sup_loss_ch_eta0p75_pn0p05_Nt5_ns1,fock_sup,loss_ch,0.75,0.05,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p05_Nt5_ns2,fock_sup,loss_ch,0.75,0.05,5,2,40,9.68136,5,true,-9.68136,,,9.68136,60
fock_sup_loss_ch_eta0p75_pn0p05_Nt5_ns3,fock_sup,loss_ch,0.75,0.05,5,3,40,10.0736,5,true,-10.0736,,,10.0736,60
fock_sup_loss_ch_eta0p75_pn0p1_Nt5_ns1,fock_sup,loss_ch,0.75,0.1,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p1_Nt5_ns2,fock_sup,loss_ch,0.75,0.1,5,2,40,8.72975,5,true,-8.72975,,,8.72975,60
fock_sup_loss_ch_eta0p75_pn0p1_Nt5_ns3,fock_sup,loss_ch,0.75,0.1,5,3,40,8.97657,5,true,-8.97657,,,8.97657,60
fock_sup_loss_ch_eta0p75_pn0p15_Nt5_ns1,fock_sup,loss_ch,0.75,0.15,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p15_Nt5_ns2,fock_sup,loss_ch,0.75,0.15,5,2,40,8.5879,4.69552,true,-8.5879,,,8.5879,60
fock_sup_loss_ch_eta0p75_pn0p15_Nt5_ns3,fock_sup,loss_ch,0.75,0.15,5,3,40,8.5879,4.69552,true,-8.5879,,,8.5879,60
fock_sup_loss_ch_eta0p75_pn0p2_Nt5_ns1,fock_sup,loss_ch,0.75,0.2,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p2_Nt5_ns2,fock_sup,loss_ch,0.75,0.2,5,2,40,8.47224,4.72331,true,-8.47224,,,8.47224,60
fock_sup_loss_ch_eta0p75_pn0p2_Nt5_ns3,fock_sup,loss_ch,0.75,0.2,5,3,40,8.50476,4.63641,true,-8.50476,,,8.50475,60
fock_sup_loss_ch_eta0p75_pn0p25_Nt5_ns1,fock_sup,loss_ch,0.75,0.25,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p25_Nt5_ns2,fock_sup,loss_ch,0.75,0.25,5,2,40,8.34063,4.75526,true,-8.34063,,,8.34063,60
fock_sup_loss_ch_eta0p75_pn0p25_Nt5_ns3,fock_sup,loss_ch,0.75,0.25,5,3,40,8.34063,4.75526,true,-8.34063,,,8.34063,60
fock_sup_loss_ch_eta0p75_pn0p3_Nt5_ns1,fock_sup,loss_ch,0.75,0.3,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p3_Nt5_ns2,fock_sup,loss_ch,0.75,0.3,5,2,40,8.2019,4.7895,true,-8.2019,,,8.2019,60
fock_sup_loss_ch_eta0p75_pn0p3_Nt5_ns3,fock_sup,loss_ch,0.75,0.3,5,3,40,8.2019,4.7895,true,-8.2019,,,8.2019,60
fock_sup_loss_ch_eta0p75_pn0p35_Nt5_ns1,fock_sup,loss_ch,0.75,0.35,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p35_Nt5_ns2,fock_sup,loss_ch,0.75,0.35,5,2,40,8.06409,4.82404,true,-8.06409,,,8.06409,60
fock_sup_loss_ch_eta0p75_pn0p35_Nt5_ns3,fock_sup,loss_ch,0.75,0.35,5,3,40,8.06409,4.82404,true,-8.06409,,,8.06409,60
fock_sup_loss_ch_eta0p75_pn0p4_Nt5_ns1,fock_sup,loss_ch,0.75,0.4,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p4_Nt5_ns2,fock_sup,loss_ch,0.75,0.4,5,2,40,7.93382,4.85694,true,-7.93382,,,7.93382,60
fock_sup_loss_ch_eta0p75_pn0p4_Nt5_ns3,fock_sup,loss_ch,0.75,0.4,5,3,40,7.93382,4.85694,true,-7.93382,,,7.93382,60
fock_sup_loss_ch_eta0p75_pn0p45_Nt5_ns1,fock_sup,loss_ch,0.75,0.45,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p45_Nt5_ns2,fock_sup,loss_ch,0.75,0.45,5,2,40,7.81576,4.88664,true,-7.81576,,,7.81576,60
fock_sup_loss_ch_eta0p75_pn0p45_Nt5_ns3,fock_sup,loss_ch,0.75,0.45,5,3,40,7.81576,4.88664,true,-7.81576,,,7.81576,60
fock_sup_loss_ch_eta0p75_pn0p5_Nt5_ns1,fock_sup,loss_ch,0.75,0.5,5,1,40,7.31255,5,true,-7.31255,,,7.31255,60
fock_sup_loss_ch_eta0p75_pn0p5_Nt5_ns2,fock_sup,loss_ch,0.75,0.5,5,2,40,7.71256,4.91218,true,-7.71256,,,7.71256,60
fock_sup_loss_ch_eta0p75_pn0p5_Nt5_ns3,fock_sup,loss_ch,0.75,0.5,5,3,40,7.71256,4.91218,true,-7.71256,,,7.71256,60
fock_sup_loss_ch_eta0p7_pn0_Nt1_ns1,fock_sup,loss_ch,0.7,0,1,1,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0_Nt1_ns2,fock_sup,loss_ch,0.7,0,1,2,40,5.9075,0.555546,true,-5.9075,,,5.90749,60
fock_sup_loss_ch_eta0p7_pn0_Nt1_ns3,fock_sup,loss_ch,0.7,0,1,3,40,7.26086,1,true,-7.26086,,,7.26086,60
fock_sup_loss_ch_eta0p7_pn0_Nt1_ns4,fock_sup,loss_ch,0.7,0,1,4,40,7.26086,1,true,-7.26086,,,7.26086,60
fock_sup_loss_ch_eta0p7_pn0_Nt1_ns5,fock_sup,loss_ch,0.7,0,1,5,40,7.26086,1,true,-7.26086,,,7.26086,60
fock_sup_loss_ch_eta0p7_pn0_Nt2_ns1,fock_sup,loss_ch,0.7,0,2,1,60,5.68524,2,true,-5.68524,,,5.68524,90
fock_sup_loss_ch_eta0p7_pn0_Nt2_ns2,fock_sup,loss_ch,0.7,0,2,2,60,6.91871,2,true,-6.91871,,,6.9187,90
fock_sup_loss_ch_eta0p7_pn0_Nt5_ns1,fock_sup,loss_ch,0.7,0,5,1,120,5.84369,5,true,-5.84369,,,5.84369,180
fock_sup_loss_ch_eta0p7_pn0_Nt5_ns2,fock_sup,loss_ch,0.7,0,5,2,120,8.32457,5,true,-8.32461,,,8.32456,180
fock_sup_loss_ch_eta0p7_pn0_Nt5_ns3,fock_sup,loss_ch,0.7,0,5,3,120,8.89578,5.00001,true,-8.89576,,,8.89581,180
fock_sup_loss_ch_eta0p7_pn0_Nt5_ns4,fock_sup,loss_ch,0.7,0,5,4,120,9.07059,5,true,-9.07059,,,9.07056,180
fock_sup_loss_ch_eta0p7_pn0_Nt5_ns5,fock_sup,loss_ch,0.7,0,5,5,120,9.16364,5,true,-9.16363,,,9.16364,180
fock_sup_loss_ch_eta0p7_pn0p05_Nt5_ns1,fock_sup,loss_ch,0.7,0.05,5,1,40,5.84369,5,true,-5.84369,,,5.84369,60
fock_sup_loss_ch_eta0p7_pn0p05_Nt5_ns2,fock_sup,loss_ch,0.7,0.05,5,2,40,7.85314,4.65071,true,-7.85314,,,7.85314,60
fock_sup_loss_ch_eta0p7_pn0p05_Nt5_ns3,fock_sup,loss_ch,0.7,0.05,5,3,40,8.25459,5,true,-8.25459,,,8.25459,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt1_ns1,fock_sup,loss_ch,0.7,0.1,1,1,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt1_ns2,fock_sup,loss_ch,0.7,0.1,1,2,40,5.8227,0.555402,true,-5.8227,,,5.82269,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt1_ns3,fock_sup,loss_ch,0.7,0.1,1,3,40,6.84082,1,true,-6.84082,,,6.84082,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt1_ns4,fock_sup,loss_ch,0.7,0.1,1,4,40,6.84082,1,true,-6.84082,,,6.84082,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt1_ns5,fock_sup,loss_ch,0.7,0.1,1,5,40,7.19108,1,true,-7.19108,,,7.19108,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt2_ns1,fock_sup,loss_ch,0.7,0.1,2,1,60,5.68524,2,true,-5.68524,,,5.68524,90
fock_sup_loss_ch_eta0p7_pn0p1_Nt2_ns2,fock_sup,loss_ch,0.7,0.1,2,2,60,6.36524,2,true,-6.36524,,,6.36524,90
fock_sup_loss_ch_eta0p7_pn0p1_Nt5_ns1,fock_sup,loss_ch,0.7,0.1,5,1,40,5.84369,5,true,-5.84369,,,5.84369,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt5_ns2,fock_sup,loss_ch,0.7,0.1,5,2,40,7.05481,4.07604,true,-7.05481,,,7.05481,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt5_ns3,fock_sup,loss_ch,0.7,0.1,5,3,40,7.55749,4.35264,true,-7.55749,,,7.55749,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt5_ns4,fock_sup,loss_ch,0.7,0.1,5,4,40,7.71575,4.61868,true,-7.71575,,,7.71575,60
fock_sup_loss_ch_eta0p7_pn0p1_Nt5_ns5,fock_sup,loss_ch,0.7,0.1,5,5,40,7.80914,5,true,-7.80914,,,7.70246,60
fock_sup_loss_ch_eta0p7_pn0p15_Nt5_ns1,fock_sup,loss_ch,0.7,0.15,5,1,40,5.84369,5,true,-5.84369,,,5.84369,60
fock_sup_loss_ch_eta0p7_pn0p15_Nt5_ns2,fock_sup,loss_ch,0.7,0.15,5,2,40,7.2784,4.58557,true,-7.2784,,,7.2784,60
fock_sup_loss_ch_eta0p7_pn0p15_Nt5_ns3,fock_sup,loss_ch,0.7,0.15,5,3,40,7.2784,4.58557,true,-7.2784,,,7.2784,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt1_ns1,fock_sup,loss_ch,0.7,0.2,1,1,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt1_ns2,fock_sup,loss_ch,0.7,0.2,1,2,40,5.59158,0.552456,true,-5.59158,,,5.59157,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt1_ns3,fock_sup,loss_ch,0.7,0.2,1,3,40,6.0329,0.951784,true,-6.0329,,,6.0329,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt1_ns4,fock_sup,loss_ch,0.7,0.2,1,4,40,6.25087,1,true,-6.25087,,,6.25087,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt1_ns5,fock_sup,loss_ch,0.7,0.2,1,5,40,6.10483,1,true,-6.10483,,,6.10483,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt2_ns1,fock_sup,loss_ch,0.7,0.2,2,1,60,5.68524,2,true,-5.68524,,,5.68524,90
fock_sup_loss_ch_eta0p7_pn0p2_Nt2_ns2,fock_sup,loss_ch,0.7,0.2,2,2,60,6.14918,1.88139,true,-6.14918,,,6.14919,90
fock_sup_loss_ch_eta0p7_pn0p2_Nt5_ns1,fock_sup,loss_ch,0.7,0.2,5,1,40,5.84369,5,true,-5.84369,,,5.84369,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt5_ns2,fock_sup,loss_ch,0.7,0.2,5,2,40,7.15824,4.61589,true,-7.15824,,,7.15824,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt5_ns3,fock_sup,loss_ch,0.7,0.2,5,3,40,7.15991,4.6117,true,-7.15991,,,7.15991,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt5_ns4,fock_sup,loss_ch,0.7,0.2,5,4,40,7.18104,4.52705,true,-7.18104,,,7.18104,60
fock_sup_loss_ch_eta0p7_pn0p2_Nt5_ns5,fock_sup,loss_ch,0.7,0.2,5,5,40,7.18104,4.52705,true,-7.18104,,,7.18104,60
fock_sup_loss_ch_eta0p7_pn0p25_Nt5_ns1,fock_sup,loss_ch,0.7,0.25,5,1,40,5.84369,5,true,-5.84369,,,5.84369,60
fock_sup_loss_ch_eta0p7_pn0p25_Nt5_ns2,fock_sup,loss_ch,0.7,0.25,5,2,40,7.02006,4.65174,true,-7.02006,,,7.02006,60
fock_sup_loss_ch_eta0p7_pn0p25_Nt5_ns3,fock_sup,loss_ch,0.7,0.25,5,3,40,7.03129,4.65662,true,-7.03129,,,7.03129,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt1_ns1,fock_sup,loss_ch,0.7,0.3,1,1,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt1_ns2,fock_sup,loss_ch,0.7,0.3,1,2,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt1_ns3,fock_sup,loss_ch,0.7,0.3,1,3,40,5.62752,0.8574,true,-5.62752,,,5.62751,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt1_ns4,fock_sup,loss_ch,0.7,0.3,1,4,40,5.62752,0.8574,true,-5.62752,,,5.62751,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt1_ns5,fock_sup,loss_ch,0.7,0.3,1,5,40,5.71554,0.919855,true,-5.71554,,,5.71554,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt2_ns1,fock_sup,loss_ch,0.7,0.3,2,1,60,5.68524,2,true,-5.68524,,,5.68524,90
fock_sup_loss_ch_eta0p7_pn0p3_Nt2_ns2,fock_sup,loss_ch,0.7,0.3,2,2,60,6.00738,1.9227,true,-6.00738,,,6.00738,90
fock_sup_loss_ch_eta0p7_pn0p3_Nt5_ns1,fock_sup,loss_ch,0.7,0.3,5,1,40,5.84369,5,true,-5.84369,,,5.84369,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt5_ns2,fock_sup,loss_ch,0.7,0.3,5,2,40,6.87216,4.69184,true,-6.87216,,,6.87216,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt5_ns3,fock_sup,loss_ch,0.7,0.3,5,3,40,6.87216,4.69184,true,-6.87216,,,6.87216,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt5_ns4,fock_sup,loss_ch,0.7,0.3,5,4,40,6.87216,4.69184,true,-6.87216,,,6.87216,60
fock_sup_loss_ch_eta0p7_pn0p3_Nt5_ns5,fock_sup,loss_ch,0.7,0.3,5,5,40,6.87216,4.69184,true,-6.87216,,,6.87216,60
fock_sup_loss_ch_eta0p7_pn0p35_Nt5_ns1,fock_sup,loss_ch,0.7,0.35,5,1,40,5.84369,5,true,-5.84369,,,5.84369,60
fock_sup_loss_ch_eta0p7_pn0p35_Nt5_ns2,fock_sup,loss_ch,0.7,0.35,5,2,40,6.72245,4.73453,true,-6.72245,,,6.72245,60
fock_sup_loss_ch_eta0p7_pn0p35_Nt5_ns3,fock_sup,loss_ch,0.7,0.35,5,3,40,6.73898,4.78221,true,-6.73898,,,6.73898,60
fock_sup_loss_ch_eta0p7_pn0p4_Nt1_ns1,fock_sup,loss_ch,0.7,0.4,1,1,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p4_Nt1_ns2,fock_sup,loss_ch,0.7,0.4,1,2,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p4_Nt1_ns3,fock_sup,loss_ch,0.7,0.4,1,3,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p4_Nt1_ns4,fock_sup,loss_ch,0.7,0.4,1,4,40,5.2346,1,true,-5.2346,,,5.23459,60
fock_sup_loss_ch_eta0p7_pn0p4_Nt1_ns5,fock_sup,loss_ch,0.7,0.4,1,5,40,5.35296,1,true,-5.35296,,,5.35296,60
fock_sup_loss_ch_eta0p7_pn0p4_Nt2_ns1,fock_sup,loss_ch,0.7,0.4,2,1,60,5.68524,2,true,-5.68524,,,5.68524,90
